DATE,Colorado,Puerto_Libre,21230120,23060260,23065120,23060200,23060190
10/20/2014,1.59,2.31,2,0,0,0,2.1
10/21/2014,1.525,2.08,0,21,0,0,0
10/22/2014,1.4,2.105,5,2.9,27.8,10,0
10/23/2014,1.39,2.01,0,0,0,0,0
10/24/2014,1.425,1.925,9,0,10,0,0
10/25/2014,1.445,1.8,21.5,12.9,15,27.9,6.3
10/26/2014,2.16,1.98,2,0,8,47.7,1.4
10/27/2014,1.92,2.07,0,0,0,5.7,0
10/28/2014,1.61,1.94,0,0,0,0,0
10/29/2014,1.485,1.795,6,7.6,0,1.2,0
10/30/2014,1.475,1.82,55,25.6,47.5,63.1,4.9
10/31/2014,2.745,2.005,26,23.7,0,30,25.2
11/1/2014,2.47,2.065,3,2,9,25.2,0
11/2/2014,2.15,2.3,0,0,0,0,0
11/3/2014,1.975,2.01,0,12.5,0,0,7.7
11/4/2014,2.62,2.4,2,0,38,12.6,4.8
11/5/2014,2.725,2.77,44,0.7,3.5,5.5,0
11/6/2014,2.45,2.51,0,0,11,20,0
11/7/2014,2.425,2.685,4,14.4,27.8,35.3,40.8
11/8/2014,1.835,2.715,0,0.4,10,11.3,0
11/9/2014,2.485,3.49,0,5.3,6.8,24.3,0
11/10/2014,2.31,2.375,45,56.6,27.6,36.6,42.8
11/11/2014,3.7,3.66,0,1.2,6.8,10,0
11/12/2014,3.035,3.25,22.5,2.6,13.7,14.7,1.7
11/13/2014,2.61,2.695,0,0,0,0,0
11/14/2014,2.29,2.385,0,0,0,0,0
11/15/2014,1.99,2.175,2,0,20.1,0,0
11/16/2014,1.985,2.09,0,0,0,0,0
11/17/2014,1.81,2.04,0,0,0,0,0
11/18/2014,1.925,2,0,1.1,2,26.6,0
11/19/2014,1.885,2.04,0,0,0,10,0
11/20/2014,1.66,1.98,0,0,10,20,0
11/21/2014,1.7,1.95,0,0,2,6.1,0
11/22/2014,1.945,1.945,2,5.2,2,13.3,0
11/23/2014,1.835,1.95,0,0,0,0,0
11/24/2014,1.855,1.96,0,0,0,0,0
11/25/2014,1.705,1.805,5,0.5,0,0,0
11/26/2014,1.695,1.96,0,0,7,14.3,0.4
11/27/2014,1.685,2.425,2,0,0,0,0
11/28/2014,1.59,2.02,0,0,0,0,2.7
11/29/2014,1.585,1.85,0,0,0,0,0
11/30/2014,1.51,2.33,0,0,0,0,0
12/1/2014,1.435,1.87,0,0,0,0,0
12/2/2014,1.52,2.175,0,0,0,0,0
12/3/2014,1.54,1.81,0,0,0,0,0
12/4/2014,1.6,1.76,15.5,27.6,2,4.3,0
12/5/2014,1.565,2.01,0,0,45,6.3,40.5
12/6/2014,1.56,1.915,11,2.6,4.7,24.5,3.2
12/7/2014,1.53,1.86,5,13.1,5.8,4.5,0
12/8/2014,1.585,2.025,22,65.6,5.3,6.7,0
12/9/2014,1.81,2.03,4,0,28,7.2,0
12/10/2014,1.845,2.26,9.5,2.7,3.8,6.1,5.2
12/11/2014,2.075,3.185,23,0,1,0,3.7
12/12/2014,1.99,2.475,0,1,0,12.2,9.5
12/13/2014,2.135,2.145,31,41,5.3,0,36.6
12/14/2014,2.26,2.485,0,1.2,0,0,0
12/15/2014,2.1,2.31,0,0,22,20,0
12/16/2014,2.1,2.125,25.5,23.8,14,0,0
12/17/2014,2.69,2.185,0,0.9,0,10.4,0
12/18/2014,2.2,2.185,0,5.4,1,13.4,0
12/19/2014,2.34,2.025,31.5,0,7.5,40,0
12/20/2014,2.475,2.135,4,0,6.3,1.3,0
12/21/2014,2.135,2.105,0,0,0,1.4,0
12/22/2014,1.85,2.15,0,0,0,0,0
12/23/2014,1.96,2.01,0,0,0,0,0
12/24/2014,1.75,1.985,0,0,0,0,0
12/25/2014,1.615,1.905,0,0,0,0,0
12/26/2014,1.67,1.845,0,0,0,0,0
12/27/2014,1.765,1.765,0,0,0,0,0
12/28/2014,1.76,1.7,0,0,0,0,0
12/29/2014,1.615,1.695,0,0,0,0,0
12/30/2014,1.575,1.68,0,0,0,0,0
12/31/2014,1.51,1.67,0,1,0,0,0
1/1/2015,1.53,1.645,0,0,0,0,0
1/2/2015,1.515,1.6,0,0,0,0,0
1/3/2015,1.475,1.56,0,0,0,0,0
1/4/2015,1.35,1.5,0,0,0,0,0
1/5/2015,1.415,1.49,0,0,0,0,0
1/6/2015,1.39,1.495,0,0,0,0,0
1/7/2015,1.305,1.47,0,0,0,0,0
1/8/2015,1.325,1.485,0,0,0,0,0
1/9/2015,1.345,1.44,0,0,0,0,0
1/10/2015,1.3,1.4,0,0,0,0,0
1/11/2015,1.27,1.42,0,0,0,0,0
1/12/2015,1.31,1.4,0,0,0,0,0
1/13/2015,1.27,1.39,0,1.2,6.8,5.1,0
1/14/2015,1.225,1.395,22,0,0,0,0
1/15/2015,1.405,1.51,0,0.5,0,0,39.5
1/16/2015,1.54,1.55,0,3.9,25.8,1,0
1/17/2015,1.945,1.535,15.5,12.3,6,10,49.8
1/18/2015,1.765,1.77,7,12.1,35,2.4,12.2
1/19/2015,1.84,1.785,0,0,0,0,0.4
1/20/2015,1.66,1.85,5,1.5,0,0,8.1
1/21/2015,1.665,1.735,6,22.3,0,0,2.7
1/22/2015,1.855,1.875,9,4,2,1.9,33.2
1/23/2015,2.01,2.155,0,10.9,5.5,2.8,0
1/24/2015,2.05,1.89,23,30.5,1,4.5,10.3
1/25/2015,2.05,2.055,26,1.8,0,0,0
1/26/2015,2.05,1.985,6.5,3.8,4,0,0.9
1/27/2015,2.3,1.845,0,0.3,9,0,0
1/28/2015,1.9,1.97,0,0.8,0,0,0
1/29/2015,1.6,1.785,0,0,0,0,0
1/30/2015,1.8,1.7,2,22.8,0,0,34
1/31/2015,2.14,2.175,0,0.4,0,0,0
2/1/2015,1.87,1.975,0,0,0,0,0
2/2/2015,1.565,1.825,0,0,0,0,0
2/3/2015,1.49,1.72,0,0,0,0,0
2/4/2015,1.45,1.64,0,0,0,0,0
2/5/2015,1.44,1.65,0,0,0,0,0
2/6/2015,1.52,1.74,22,1.2,1.5,3,0.7
2/7/2015,1.47,1.6,2,4,52,26.4,0
2/8/2015,1.525,1.77,5,11.8,3.5,20,0
2/9/2015,1.615,2.13,47,11.4,12.5,2.8,0
2/10/2015,1.795,2.05,5,8.2,14,30,0
2/11/2015,1.925,2,0,0,0,0,0
2/12/2015,1.645,2.065,0,12.7,0,0,0
2/13/2015,1.65,2.03,0,0.8,0,0,1.6
2/14/2015,1.61,1.925,11,9.1,2,10,2.1
2/15/2015,1.385,2.225,9,37.8,0,0,28.2
2/16/2015,1.275,2,0,0,0,0,9.7
2/17/2015,1.76,1.93,13,0,0,0,0
2/18/2015,1.89,1.765,11,0,7.7,6.4,0
2/19/2015,1.775,1.81,0,0,0,0,0
2/20/2015,1.525,1.78,0,0,0,0,0
2/21/2015,1.53,1.705,0,0,0,0,0
2/22/2015,1.47,1.67,2,0,0,0,0
2/23/2015,1.53,1.6,0,13,0,0,0
2/24/2015,1.685,1.595,0,28,16,6.5,0
2/25/2015,1.78,1.785,0,0,0,0,0
2/26/2015,1.71,1.785,0,17.3,0,0,0
2/27/2015,1.515,1.805,0,0,0,2,0.5
2/28/2015,1.535,1.8,0,0,0,0,2.8
3/1/2015,1.555,1.705,17,52.8,4,20,22.3
3/2/2015,1.665,1.66,12,0.5,0.1,2.4,0.7
3/3/2015,1.71,1.7,0,0,4.5,10,0
3/4/2015,1.825,1.36,0,0,0,10,0
3/5/2015,1.92,1.8,14.5,29.8,0,20,0
3/6/2015,1.97,1.77,0,12.5,18,,0.3
3/7/2015,1.93,1.8,5,0,0,0,0
3/8/2015,2,1.85,0,0,0,0,0
3/9/2015,1.75,1.825,0,0,0,0,0
3/10/2015,1.61,1.69,0,0,0,0,0
3/11/2015,1.54,1.65,0,0,0,0,
3/12/2015,1.57,1.6,6,0,0,4,31
3/13/2015,1.555,1.69,12,25.9,17.2,32.8,6.8
3/14/2015,1.825,1.685,9.5,17.2,0,8.9,0
3/15/2015,1.665,1.845,24.5,,14,1,21.1
3/16/2015,2.85,2.32,0,0,10,40,0
3/17/2015,2.375,2.14,22,5.2,12,6.5,19.3
3/18/2015,3,2.575,34.5,0,5,2.5,0.9
3/19/2015,2.65,3.26,26.5,0,14,20,17.7
3/20/2015,2.3,2.6,11,0.7,0,0,0
3/21/2015,2.265,2.345,55,0,23,20,0
3/22/2015,2.25,2.205,0,0,0,0,0
3/23/2015,2.235,2.025,5,7.7,12,10,3.2
3/24/2015,2.365,2.095,0,3.4,20,12.8,17.5
3/25/2015,2.975,2.165,25,35.3,1.8,10,0
3/26/2015,2.44,2.07,0,1.7,0,0,0
3/27/2015,2.4,2.035,0,0,0,0,0
3/28/2015,2.15,2,21.5,2,18,0,39.4
3/29/2015,2.535,2.485,0,0,2,2.5,0
3/30/2015,2.075,2.145,0,1.8,6.3,0,0
3/31/2015,1.99,2.055,5,5.3,4.8,30,31
4/1/2015,2.165,2.275,10,0,0,0,0
4/2/2015,1.835,2.3,0,1.6,0.1,1.6,1.5
4/3/2015,2.415,3.375,0,1.5,0.1,0,0.9
4/4/2015,2.65,2.47,8,5.1,4,30,38
4/5/2015,3.025,3.475,7,4.2,3,0,3.1
4/6/2015,2.645,2.585,15,5.4,8.5,15.2,0
4/7/2015,2.69,3.76,11,0,2.5,0,0
4/8/2015,2.385,3.04,0,0,9.5,1.8,0
4/9/2015,1.895,2.53,0,0,0,0,0
4/10/2015,2.05,2.195,0,0,0,0,0
4/11/2015,1.835,2.125,0,0,1,0,0
4/12/2015,1.57,2.685,0,0,0,0,0
4/13/2015,1.48,2.025,0,4.9,2,7.5,0
4/14/2015,1.68,2.28,1.5,3.7,18,1.8,1
4/15/2015,2.2,3.545,27.5,53.2,22.5,30,27
4/16/2015,2.02,2.895,26,1.5,5.8,7.3,0
4/17/2015,1.875,2.715,12,7,22,30,9.1
4/18/2015,1.89,2.56,9,0,24.3,13,1.1
4/19/2015,2.4,3.66,5,21.9,0,2.2,0
4/20/2015,2.4,3.7,0,23.7,24.5,15.6,0
4/21/2015,2.015,3.08,0,0,0,0,53.3
4/22/2015,1.995,2.89,0,0,0,0,0
4/23/2015,1.96,2.805,0,0,0,0,0
4/24/2015,1.97,2.345,0,0,0,0,0
4/25/2015,2.275,2.125,0,0,0,0,0
4/26/2015,1.575,2.065,0,0,0,0,0
4/27/2015,1.74,2.05,0,0,0,0,0
4/28/2015,1.69,2.185,0,0,0,0,0
4/29/2015,1.625,1.945,0,0,0,0,0
4/30/2015,1.47,1.95,0,7.2,0,0,0
5/1/2015,1.395,2.075,0,0,0,0,0
5/2/2015,1.46,1.99,5,52.2,18.3,26.4,0
5/3/2015,1.66,1.9,0,8.6,0,4.4,5.8
5/4/2015,1.925,2.2,0,2.8,0,0,0
5/5/2015,1.735,2.03,0,0,0,0,0
5/6/2015,1.65,1.925,0,0,0,0,0
5/7/2015,1.59,1.925,0,0,0,0,0
5/8/2015,1.64,1.91,0,0,0,0,0
5/9/2015,1.63,1.86,0,0,0,0,0
5/10/2015,1.745,1.835,0,0,0,0,0
5/11/2015,1.87,1.79,0,0,0,0,0
5/12/2015,1.4,1.79,0,0,0,0,0
5/13/2015,1.375,1.805,0,0,0,0,0
5/14/2015,1.29,1.805,0,0,0,0,0
5/15/2015,1.265,1.755,0,0,0,0,0
5/16/2015,1.26,1.68,0,0,0,0,0
5/17/2015,1.265,1.495,0,3.3,1.3,0,0
5/18/2015,1.29,1.35,0,0,0,0,0
5/19/2015,1.26,1.4,0,0,0,0,0
5/20/2015,1.26,1.36,0,1,0,0,0
5/21/2015,1.275,1.3,5,0,0,0,0
5/22/2015,1.35,1.52,0,0,0,0,0
5/23/2015,1.365,1.41,0,0,0,0,0
5/24/2015,1.45,2.1,0,8.9,0,0,2.5
5/25/2015,1.235,1.85,7,3.1,0,4.2,0.9
5/26/2015,1.29,1.6,0,0,6.3,0,0
5/27/2015,1.36,1.525,0,0,0,0,0
5/28/2015,1.265,1.915,0,0.4,1,4.1,0
5/29/2015,1.25,1.77,0,0.5,1,1.9,3.8
5/30/2015,1.35,1.725,0,0,0,0,
5/31/2015,1.34,2.25,0,0,0,0,
6/1/2015,1.26,1.675,0,0,0,0,0
6/2/2015,1.275,1.58,0,1.2,1.5,0,0
6/3/2015,1.195,1.485,0,0.3,0,0,0
6/4/2015,1.55,1.405,0,0.6,0.1,0,0
6/5/2015,1.19,1.335,0,0,0,0,0
6/6/2015,1.26,1.295,0,0,0,0,0
6/7/2015,1.19,1.59,0,0,0,0,0
6/8/2015,1.185,1.3,0,0,0,0,0
6/9/2015,1.2,1.475,0,15.9,2,1.4,6.2
6/10/2015,1.5,1.875,0,0,0,0,0
6/11/2015,1.325,1.76,0,0.2,1.5,0,0
6/12/2015,1.205,1.695,0,0,0,0,0
6/13/2015,1.19,1.4,0,0,0,0,0
6/14/2015,1.125,1.38,0,0,0,0,0
6/15/2015,1.23,1.46,5,1.5,2,6.6,2.2
6/16/2015,1.23,1.48,0,0,0,0,0
6/17/2015,1.21,1.385,0,0,0,0,0
6/18/2015,1.125,1.3,0,0,0,0,0
6/19/2015,1.115,1.27,0,0,0,0,0
6/20/2015,1.195,1.25,0,0,0,0,0
6/21/2015,1.16,1.22,5,3.5,3,17,0
6/22/2015,1.165,1.25,10,0,2,0,0
6/23/2015,1.17,1.2,0,0,0,0,0
6/24/2015,1.155,1.19,0,0,0,0,0
6/25/2015,1.19,1.185,0,0,1,0,0
6/26/2015,1.18,1.15,0,0,0.1,3,0
6/27/2015,1.205,1.1,0,0,0,0,0
6/28/2015,1.165,1.065,0,0,0.5,0,0
6/29/2015,1.16,1.075,0,0,0,0,0
6/30/2015,1.185,1.16,0,0,0,0,0
7/1/2015,1.225,1.22,0,0,0,0,0
7/2/2015,1.255,1.225,0,0,0,0,0
7/3/2015,1.235,1.15,0,0,0,0,0
7/4/2015,1.27,1.12,0,0,0,0,0
7/5/2015,1.21,1.1,0,0,0,0,7.2
7/6/2015,1.185,1.185,0,0,0,0,1.2
7/7/2015,1.19,1.11,0,0,0,0,0
7/8/2015,1.135,1.22,0,0,0,0,0
7/9/2015,1.14,1.15,0,0,0,0,0
7/10/2015,1.165,1.25,0,0,0,0,0
7/11/2015,1.205,1.18,0,0,0,0,0
7/12/2015,1.165,1.09,0,0,0,0,0
7/13/2015,1.165,1.065,0,0,0,0,0.3
7/14/2015,1.185,1.065,0,0,0.1,0,0.6
7/15/2015,1.175,1.16,0,0,1,0,0
7/16/2015,1.195,1.285,2,0,0,0,0
7/17/2015,1.195,1.19,0,0,0,0.9,1.5
7/18/2015,1.155,1.105,0,0,0,0,0
7/19/2015,1.2,1.095,0,0.4,12,8.2,0
7/20/2015,1.24,1.165,14,12,0.1,1.4,9.4
7/21/2015,1.285,1.19,21.5,3.4,6.7,3.2,1.5
7/22/2015,1.275,1.135,11,0.1,1,0,0
7/23/2015,1.285,1.2,0,0,0,0,0
7/24/2015,1.31,1.19,0,0,0,0,0
7/25/2015,1.335,1.145,0,0,0,0,0
7/26/2015,1.335,1.11,0,0,0,0,0
7/27/2015,1.25,1.075,12.5,0,0,0,0
7/28/2015,1.2,1.045,0,0,0,0,6.3
7/29/2015,1.2,1,5,0.3,0,0,0
7/30/2015,1.285,1.13,0,0.6,0,0,0
7/31/2015,1.25,1.1,0,0,0,0,0
8/1/2015,1.205,1.07,0,0,0,0,0
8/2/2015,1.165,1.025,0,0,0,0,0
8/3/2015,1.15,1,0,0,0,0,0
8/4/2015,1.185,1.01,0,0,0,0,0
8/5/2015,1.185,0.99,0,0,0,0,0
8/6/2015,1.195,0.985,0,0,0,0,0
8/7/2015,1.205,0.975,0,0,0,0,0
8/8/2015,1.225,0.99,0,0.4,0,0,0
8/9/2015,1.245,1.045,0,0,0,0,0
8/10/2015,1.285,0.995,0,1,0,0,0
8/11/2015,1.2,0.98,0,0,0,0,0
8/12/2015,1.235,0.99,0,0,0,0,0
8/13/2015,1.185,0.96,0,0,0,0,0
8/14/2015,1.21,0.95,5,0,0,0,0
8/15/2015,1.23,1.01,2,1.4,0,3,0
8/16/2015,1.21,1,5,2.1,0.1,1.6,0
8/17/2015,1.2,0.99,0,1,0,3.2,0
8/18/2015,1.19,0.995,0,1.4,0,0,0
8/19/2015,1.225,0.98,0,0,0,0,0
8/20/2015,1.22,0.96,0,0,11,0,1.5
8/21/2015,1.215,1.025,0,0,0,0,0
8/22/2015,1.18,0.995,0,0,0,0,0
8/23/2015,1.235,1.05,0,0,0,0,0
8/24/2015,1.21,1.105,0,1.4,0,0,0.5
8/25/2015,1.68,1.025,0,0,0,0,0
8/26/2015,1.74,1.035,0,0,0,0,0
8/27/2015,1.21,0.995,6,0,0,0,0
8/28/2015,1.21,0.995,0,0,0,0,0
8/29/2015,1.205,0.97,0,0,0,0,0
8/30/2015,1.195,0.965,0,0,0,0,0
8/31/2015,1.19,0.985,0,0,0,0,0
9/1/2015,1.2,0.975,0,0,0,0,0
9/2/2015,1.21,0.95,0,0,0,0,0
9/3/2015,1.2,0.95,0,0,0,0,0
9/4/2015,1.195,0.975,0,0,0,0,0
9/5/2015,1.23,0.975,0,0,0,0,0
9/6/2015,1.19,1.015,0,0,0,0,0
9/7/2015,1.205,0.975,0,0,0,0,0
9/8/2015,1.23,0.96,0,0,0,0,0
9/9/2015,1.225,0.975,0,0,0,0,0
9/10/2015,1.235,1.11,0,0,0,0,0
9/11/2015,1.165,1.09,0,0,0,0,0
9/12/2015,1.195,1.48,0,0,0,0,0
9/13/2015,1.21,0.99,0,0,0,0,0
9/14/2015,1.19,0.97,0,0,0,0,0
9/15/2015,1.225,0.965,0,0,0,0,0
9/16/2015,1.22,0.96,0,2.2,0,0,40.5
9/17/2015,1.195,1.16,5,1.4,0,10,51.8
9/18/2015,1.23,1.185,30,7,0,26,13.3
9/19/2015,1.305,1.515,6,1,0,0,
9/20/2015,1.39,1.455,0,0,0,0,
9/21/2015,1.265,1.36,0,0,0,0,
9/22/2015,1.21,1.025,0,0,0,0,
9/23/2015,1.19,0.98,0,0,0,0,
9/24/2015,1.165,0.985,0,0,0,0,
9/25/2015,1.175,0.985,0,0,0,0,0
9/26/2015,1.2,0.97,0,0,0,0,0
9/27/2015,1.215,0.95,0,0,0,0,0
9/28/2015,1.175,0.95,0,0,0,0,
9/29/2015,1.15,0.975,0,1.9,0.3,2.5,
9/30/2015,1.36,1.68,5,51.8,20,15.3,
10/1/2015,1.415,1.395,0,0.9,0,0.5,0.7
10/2/2015,1.245,1.3,20,3.2,4,5.5,21
10/3/2015,1.225,1.785,0,0.5,3,1.9,10.1
10/4/2015,1.24,1.675,0,0,0,0,0
10/5/2015,1.215,1.37,0,0,0,0,0
10/6/2015,1.2,1.29,0,0,0,0,0
10/7/2015,1.17,1.235,0,0,0,0,0
10/8/2015,1.2,1.19,0,0,0,10,0
10/9/2015,1.2,1.5,0,0,0,0,0
10/10/2015,1.205,1.5,18,0.5,0,0,21.2
10/11/2015,1.205,1.51,15,0,0,0,0
10/12/2015,1.27,1.52,10,4.1,0,0,7.6
10/13/2015,1.23,1.385,52,12.8,14,22.3,10.8
10/14/2015,1.4,1.67,0,7.4,3,1.9,7.3
10/15/2015,1.335,1.56,0,2.2,5.5,12,13.7
10/16/2015,1.225,1.505,0,9.2,0.5,0,0
10/17/2015,1.11,1.465,0,0,0,0,0
10/18/2015,1.215,1.54,0,0,0,0,0
10/19/2015,1.21,1.41,0,2.1,0,0,0
10/20/2015,1.195,1.24,0,0,0,0,0
10/21/2015,1.21,1.155,0,0,0,0,0
10/22/2015,1.24,1.1,0,67,0,10,15.8
10/23/2015,1.405,1.475,0,4.1,0.1,2.4,1.7
10/24/2015,1.385,1.475,10,7.7,8,14.5,7.6
10/25/2015,1.415,1.77,12,1,0.1,5.4,0.6
10/26/2015,1.415,1.665,0,0,0,0,0
10/27/2015,1.215,1.77,0,0,0,0,0
10/28/2015,1.22,1.86,0,0,0,10.8,7.4
10/29/2015,1.215,1.875,0,7.4,0,0,0
10/30/2015,1.21,1.625,0,0,0,0,0
10/31/2015,1.18,1.57,8,4.2,1.5,11.1,0.5
11/1/2015,1.19,1.525,0,11.2,2,10,4.2
11/2/2015,1.385,2.005,6,0,0,0,0
11/3/2015,1.415,1.775,10,31.8,22.5,76,14.2
11/4/2015,1.41,1.665,17,83.6,30.7,53,34.5
11/5/2015,1.785,2,0,0,1,3.2,0
11/6/2015,1.625,2.05,44.5,6.2,12,15.4,8.9
11/7/2015,1.52,1.675,15,3.4,1.5,1.1,0
11/8/2015,1.7,1.665,0,17.2,0,6.9,1.5
11/9/2015,1.775,1.73,0,0,0,0,0
11/10/2015,1.615,1.785,0,0,0,0,0
11/11/2015,1.36,1.565,0,0,0,0,0
11/12/2015,1.265,1.5,0,0,0,0,0
11/13/2015,1.27,1.525,0,0,2,0,0
11/14/2015,1.25,1.51,0,0,0,0,0
11/15/2015,1.165,1.425,0,0,0,0,0
11/16/2015,1.2,1.28,9,5.4,0,0,0
11/17/2015,1.245,1.26,0,0,0,0,0
11/18/2015,1.215,1.235,5,9.7,4.5,65.3,0
11/19/2015,1.25,1.395,0,5.9,3.5,2.5,2
11/20/2015,1.275,1.47,7,6.4,17,10,0
11/21/2015,1.255,1.42,3,0.9,3,5.4,3.6
11/22/2015,1.39,1.37,0,0,0,0,0
11/23/2015,1.5,1.545,15,0,0,0,0
11/24/2015,1.5,1.525,47,4.2,1.5,15.1,82.6
11/25/2015,2.175,1.75,50,0,0,0,0
11/26/2015,1.64,1.89,0,0,0,0,0
11/27/2015,1.46,1.93,9,11,2,0,0
11/28/2015,1.36,1.725,0,8.7,10.4,20,0
11/29/2015,1.26,1.685,0,0,0,0,0
11/30/2015,1.18,1.625,0,0,0,0,
12/1/2015,1.225,1.485,0,0,0,0,0
12/2/2015,1.25,1.42,0,0,0,0,0
12/3/2015,1.25,1.395,0,0,1,0,0
12/4/2015,1.205,2.26,0,0,0,0,0
12/5/2015,1.22,1.785,0,0.6,0,0,0
12/6/2015,1.23,1.48,0,0,0,0,0
12/7/2015,1.21,1.425,0,0,0,0,0
12/8/2015,1.225,1.425,0,0,0,0,0
12/9/2015,1.21,1.31,0,0,0,0,0
12/10/2015,1.48,1.45,0,0,0,0,0
12/11/2015,1.38,1.375,0,0,0,0,0
12/12/2015,1.23,1.29,0,0,0,0,0
12/13/2015,1.185,1.29,0,0,0,0,0
12/14/2015,1.195,1.285,0,0,0,1.5,1.3
12/15/2015,1.31,1.355,0,0,0,0,0
12/16/2015,1.29,1.43,0,0,0,0,0
12/17/2015,1.235,1.39,0,0,0,0,0
12/18/2015,1.19,1.32,0,0,0,0,0
12/19/2015,1.2,1.415,0,0,0,0,0
12/20/2015,1.19,1.29,0,0,0,0,0
12/21/2015,1.225,1.265,0,0,0,0,0
12/22/2015,1.23,1.245,0,0,0,0,0
12/23/2015,1.19,1.235,0,0,0,0,0
12/24/2015,1.19,1.2,0,0,0,0,0
12/25/2015,1.19,1.19,0,0,0,0,0
12/26/2015,1.2,1.165,0,0.4,0,0,0
12/27/2015,1.21,1.125,0,0,0,0,0
12/28/2015,1.18,1.12,0,0,0,0,0
12/29/2015,1.18,1.065,0,0,0,0,0
12/30/2015,1.19,1.05,0,0,0,0,0
12/31/2015,1.19,1.04,0,0,0,0,
1/1/2016,1.185,1,0,0,0,0,0
1/2/2016,1.185,0.99,0,0,0,0,0
1/3/2016,1.165,0.98,0,9.1,0,0,0
1/4/2016,1.195,1.28,2,9.7,9,3.2,1.8
1/5/2016,1.27,1.26,12,2.4,18,20,0
1/6/2016,1.195,1.1,9,0.8,0.2,0.9,0.7
1/7/2016,1.26,1.025,0,0.9,0.8,7.2,0
1/8/2016,1.29,1.075,0,0,0,0,0
1/9/2016,1.315,1.025,0,0,1,0,0
